favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter Web Client,The grownups are coming http://tinyurl.com/589oev,,False,Sat Nov 22 18:16:33 +0000 2008,0,1018382318
0,Twitter Web Client,Depression analogies http://tinyurl.com/6d83r2,,False,Sat Nov 22 23:37:45 +0000 2008,0,1018722959
0,Twitter Web Client,"The few, the proud, the destructive http://tinyurl.com/62pqr5",,False,Sun Nov 23 14:56:51 +0000 2008,0,1019455076
0,Twitter Web Client,Citigroup http://tinyurl.com/628xnk,,False,Mon Nov 24 12:36:09 +0000 2008,0,1020747995
0,Twitter Web Client,Caricature economics http://tinyurl.com/6pzc4q,,False,Mon Nov 24 12:55:47 +0000 2008,0,1020768776
0,Twitter Web Client,HM Stimulus http://tinyurl.com/6mnccg,,False,Mon Nov 24 22:35:42 +0000 2008,0,1021649839
0,Twitter Web Client,Conservative crisis desperation http://tinyurl.com/6k88e3,,False,Tue Nov 25 17:37:33 +0000 2008,0,1023031771
0,Twitter Web Client,The Fed is confusing me http://tinyurl.com/5jalme,,False,Tue Nov 25 17:57:38 +0000 2008,0,1023065207
0,Twitter Web Client,Kiyoshi Ito dies http://tinyurl.com/5z3cz3,,False,Tue Nov 25 21:58:43 +0000 2008,0,1023450538
0,Twitter Web Client,The Great Slump http://tinyurl.com/6eqct4,,False,Wed Nov 26 18:59:43 +0000 2008,0,1025037405
0,Twitter Web Client,About that advisory board http://tinyurl.com/5mp9bj,,False,Wed Nov 26 18:59:41 +0000 2008,0,1025037427
0,Twitter Web Client,"Touchy, touchy http://tinyurl.com/6c9wko",,False,Thu Nov 27 20:18:04 +0000 2008,0,1026900178
0,Twitter Web Client,Too much of a good thing … http://tinyurl.com/5g25ay,,False,Fri Nov 28 18:18:54 +0000 2008,0,1028285526
0,Twitter Web Client,Was the Great Depression a monetary phenomenon? http://tinyurl.com/5rfd65,,False,Fri Nov 28 18:58:47 +0000 2008,0,1028337367
0,Twitter Web Client,The Keynesian moment http://tinyurl.com/555vm3,,False,Sat Nov 29 17:16:54 +0000 2008,0,1029577985
0,Twitter Web Client,Changes in money-wages and Amity Shlaes http://tinyurl.com/6lqddo,,False,Sat Nov 29 21:58:01 +0000 2008,0,1029888691
0,Twitter Web Client,The greatness of Keynes … http://tinyurl.com/5gycw5,,False,Sun Nov 30 18:18:20 +0000 2008,0,1030984309
0,Twitter Web Client,Tanta has died http://tinyurl.com/577qyp,,False,Mon Dec 01 11:18:10 +0000 2008,0,1032080689
0,Twitter Web Client,A novel way to prevent financial crises http://tinyurl.com/66bpmy,,False,Mon Dec 01 11:38:23 +0000 2008,0,1032099859
0,Twitter Web Client,People should be reading Adam Posen http://tinyurl.com/5z4gza,,False,Mon Dec 01 11:38:24 +0000 2008,0,1032099869
0,Twitter Web Client,Wages and employment in the 30s http://tinyurl.com/562txt,,False,Tue Dec 02 18:37:12 +0000 2008,0,1034651825
0,Twitter Web Client,Even more on nominal wages http://tinyurl.com/55uaz3,,False,Wed Dec 03 16:19:33 +0000 2008,0,1036387595
0,Twitter Web Client,Real balance effects (wonkish) http://tinyurl.com/5qms6w,,False,Thu Dec 04 14:41:24 +0000 2008,0,1038222039
0,Twitter Web Client,Worries about next year http://tinyurl.com/5g2nlk,,False,Thu Dec 04 14:41:23 +0000 2008,0,1038222052
0,Twitter Web Client,Terrible employment numbers http://tinyurl.com/64q6nm,,False,Sat Dec 06 17:41:49 +0000 2008,0,1042227331
0,Twitter Web Client,Speechifying http://tinyurl.com/6za9cx,,False,Mon Dec 08 06:56:35 +0000 2008,0,1044657221
0,Twitter Web Client,"Me, misreported http://tinyurl.com/5qz9o5",,False,Mon Dec 08 06:56:35 +0000 2008,0,1044657225
0,Twitter Web Client,Nobel talk http://tinyurl.com/6xx773,,False,Mon Dec 08 12:01:33 +0000 2008,0,1044909825
0,Twitter Web Client,Limited posting for the next few days http://tinyurl.com/6fj5y9,,False,Tue Dec 09 10:39:03 +0000 2008,0,1046820829
0,Twitter Web Client,Odds and ends http://tinyurl.com/676mqc,,False,Wed Dec 10 10:00:23 +0000 2008,0,1048883082
0,Twitter Web Client,The German problem http://tinyurl.com/6e93rk,,False,Wed Dec 10 10:00:23 +0000 2008,0,1048883093
0,Twitter Web Client,Q http://tinyurl.com/5zqv4r,,False,Wed Dec 10 10:00:24 +0000 2008,0,1048883104
0,Twitter Web Client,The economic consequences of Herr Steinbrueck http://tinyurl.com/5rk9hy,,False,Thu Dec 11 12:00:38 +0000 2008,0,1051088261
0,Twitter Web Client,Don't know much about history http://tinyurl.com/69o6u4,,False,Thu Dec 11 17:01:57 +0000 2008,0,1051585963
0,Twitter Web Client,Nosedive http://tinyurl.com/6ypjws,,False,Thu Dec 11 17:01:59 +0000 2008,0,1051585982
0,Twitter Web Client,Deep thought http://tinyurl.com/6ccoz7,,False,Thu Dec 11 17:02:00 +0000 2008,0,1051586017
0,Twitter Web Client,European macro algebra (wonkish) http://tinyurl.com/5ujrs2,,False,Mon Dec 15 00:41:13 +0000 2008,0,1057600002
0,Twitter Web Client,Depression discussion http://tinyurl.com/6y54on,,False,Tue Dec 16 18:42:23 +0000 2008,0,1061149776
0,Twitter Web Client,Matthew Yglesias is shrill http://tinyurl.com/5a9awt,,False,Tue Dec 16 18:42:26 +0000 2008,0,1061149806
0,Twitter Web Client,ZIRP! http://tinyurl.com/5dzf84,,False,Tue Dec 16 20:02:19 +0000 2008,0,1061299393
0,Twitter Web Client,Other people's wit http://tinyurl.com/6zhjdm,,False,Wed Dec 17 12:21:48 +0000 2008,0,1062631157
0,Twitter Web Client,A whiff of inflationary grapeshot http://tinyurl.com/56xey5,,False,Wed Dec 17 13:01:27 +0000 2008,0,1062680332
0,Twitter Web Client,More depression discussion http://tinyurl.com/45rjy7,,False,Wed Dec 17 21:00:22 +0000 2008,0,1063568231
0,Twitter Web Client,Do we need the middle class? http://tinyurl.com/4ceae9,,False,Wed Dec 17 22:02:03 +0000 2008,0,1063683398
0,Twitter Web Client,Madoff/Merdle http://tinyurl.com/3e7xat,,False,Fri Dec 19 15:21:30 +0000 2008,0,1067201769
0,Twitter Web Client,The war on Bill O'Reilly's Christmas http://tinyurl.com/axvlke,,False,Sat Dec 20 16:25:37 +0000 2008,0,1069141761
0,Twitter Web Client,Huxley wept http://tinyurl.com/8mm3tc,,False,Sat Dec 20 23:18:40 +0000 2008,0,1069675051
0,Twitter Web Client,The Bushies and the bubble http://tinyurl.com/7sn8p5,,False,Mon Dec 22 00:59:40 +0000 2008,0,1071386614
0,Twitter Web Client,Southern discomfort http://tinyurl.com/8rauqr,,False,Mon Dec 22 14:40:21 +0000 2008,0,1072319245
0,Twitter Web Client,Crazy conspiracy theorists http://tinyurl.com/87m7c8,,False,Tue Dec 23 01:38:49 +0000 2008,0,1073440019
0,Twitter Web Client,Bad anti-stimulus arguments http://tinyurl.com/9c398n,,False,Tue Dec 23 01:59:13 +0000 2008,0,1073470153
0,Twitter Web Client,Economics of English food http://tinyurl.com/9ofxe2,,False,Tue Dec 23 22:19:29 +0000 2008,0,1075154119
0,Twitter Web Client,Bubble blindness http://tinyurl.com/7hwv27,,False,Tue Dec 23 23:39:45 +0000 2008,0,1075279829
0,Twitter Web Client,Latvia is the new Argentina (slightly wonkish) http://tinyurl.com/7blq5q,,False,Tue Dec 23 23:39:44 +0000 2008,0,1075279839
0,Twitter Web Client,Keynes's difficult idea http://tinyurl.com/76l3k7,,False,Wed Dec 24 16:59:12 +0000 2008,0,1076557621
0,Twitter Web Client,"Wages and employment, again http://tinyurl.com/7a2sb6",,False,Wed Dec 24 17:19:00 +0000 2008,0,1076591810
0,Twitter Web Client,The second Great Depression has arrived … http://tinyurl.com/8of6qh,,False,Thu Dec 25 20:00:16 +0000 2008,0,1078339005
0,Twitter Web Client,The future of Fed policy http://tinyurl.com/7r6m2x,,False,Fri Dec 26 15:21:33 +0000 2008,0,1079402987
0,Twitter Web Client,Mortgage rates are still too high http://tinyurl.com/9vs65h,,False,Fri Dec 26 15:21:32 +0000 2008,0,1079402999
0,Twitter Web Client,"Hoocoodanode, part a zillion http://tinyurl.com/6vv3h8",,False,Fri Dec 26 15:21:33 +0000 2008,0,1079403009
0,Twitter Web Client,Anti-stimulus http://tinyurl.com/77z7cd,,False,Fri Dec 26 16:21:42 +0000 2008,0,1079478302
0,Twitter Web Client,Corruption and the New Deal http://tinyurl.com/8zz25d,,False,Fri Dec 26 16:21:41 +0000 2008,0,1079478307
0,Twitter Web Client,Cultural ignorance http://tinyurl.com/7veb7q,,False,Fri Dec 26 21:39:31 +0000 2008,0,1079877292
0,Twitter Web Client,Hangover theorists http://tinyurl.com/7a4acl,,False,Sat Dec 27 15:27:58 +0000 2008,0,1080889350
0,Twitter Web Client,The yield curve (wonkish) http://tinyurl.com/9sbcco,,False,Sat Dec 27 20:37:26 +0000 2008,0,1081267117
1,Twitter Web Client,"Yes, niggling http://tinyurl.com/6w26zw",,False,Sat Dec 27 20:57:12 +0000 2008,0,1081289753
0,Twitter Web Client,Optimal fiscal policy in a liquidity trap (ultra-wonkish) http://tinyurl.com/8wqdnq,,False,Tue Dec 30 01:38:03 +0000 2008,0,1085055673
0,Twitter Web Client,You know http://tinyurl.com/7ysqld,,False,Tue Dec 30 17:18:08 +0000 2008,0,1086218871
0,Twitter Web Client,Stages of the bubble http://tinyurl.com/7qaa83,,False,Tue Dec 30 17:37:09 +0000 2008,0,1086251560
0,Twitter Web Client,Katrina and Bush http://tinyurl.com/6ulsml,,False,Tue Dec 30 18:38:06 +0000 2008,0,1086359353
0,Twitter Web Client,"Crying Fire, Fire in Noah's flood http://tinyurl.com/8g2u35",,False,Wed Dec 31 15:20:31 +0000 2008,0,1088129870
0,Twitter Web Client,Looking for a word http://tinyurl.com/9s54oq,,False,Wed Dec 31 17:20:14 +0000 2008,0,1088360433
0,Twitter Web Client,Economists behaving badly http://tinyurl.com/a5e8bx,,False,Sat Jan 03 14:19:34 +0000 2009,0,1093412689
0,Twitter Web Client,Is Obama relying too much on tax cuts? http://tinyurl.com/9zh48o,,False,Mon Jan 05 12:58:06 +0000 2009,0,1097015129
0,Twitter Web Client,Faith-based macroeconomics http://tinyurl.com/85tg5h,,False,Mon Jan 05 13:37:43 +0000 2009,0,1097073096
0,Twitter Web Client,A bullet dodged http://tinyurl.com/9qx643,,False,Mon Jan 05 20:00:43 +0000 2009,0,1097819727
0,Twitter Web Client,More bubble memories http://tinyurl.com/8kbpoo,,False,Mon Jan 05 20:40:33 +0000 2009,0,1097899714
0,Twitter Web Client,Stimulus arithmetic (wonkish but important) http://tinyurl.com/9ktajp,,False,Tue Jan 06 14:40:12 +0000 2009,0,1099537385
0,Twitter Web Client,Forecasts http://tinyurl.com/78gxa7,,False,Tue Jan 06 16:00:26 +0000 2009,0,1099708135
2,Twitter Web Client,The trouble with Sanjay Gupta http://tinyurl.com/84uskm,,False,Tue Jan 06 21:57:46 +0000 2009,0,1100420066
0,Twitter Web Client,More stimulus notes http://tinyurl.com/7rzrr6,,False,Wed Jan 07 17:38:07 +0000 2009,0,1102335575
0,Twitter Web Client,Romer and Bernstein on stimulus http://tinyurl.com/7e6bzo,,False,Sat Jan 10 13:21:30 +0000 2009,0,1108978022
0,Twitter Web Client,Risks of deflation (wonkish but important) http://tinyurl.com/7d257e,,False,Sat Jan 10 16:18:35 +0000 2009,0,1109216213
0,Twitter Web Client,More on Romer/Bernstein http://tinyurl.com/9ekmy6,,False,Sun Jan 11 17:58:26 +0000 2009,0,1111288507
0,Twitter Web Client,Specifics http://tinyurl.com/86t79d,,False,Sun Jan 11 21:59:37 +0000 2009,0,1111700863
0,Twitter Web Client,A scary analogy http://tinyurl.com/76j9xv,,False,Sun Jan 11 23:59:28 +0000 2009,0,1111901146
0,Twitter Web Client,A remarkable achievement http://tinyurl.com/8cjfzw,,False,Mon Jan 12 15:20:08 +0000 2009,0,1113241885
0,Twitter Web Client,Bang for the buck (wonkish) http://tinyurl.com/788qym,,False,Tue Jan 13 18:59:29 +0000 2009,0,1116323487
1,Twitter Web Client,The TIPS spread http://tinyurl.com/9pfqvu,,False,Fri Jan 16 19:20:26 +0000 2009,0,1124458419
0,Twitter Web Client,Zero lower bound blogging http://tinyurl.com/9hpkcl,,False,Sat Jan 17 20:37:55 +0000 2009,0,1126807513
0,Twitter Web Client,Bad bank bafflement http://tinyurl.com/7l42as,,False,Sat Jan 17 20:58:16 +0000 2009,0,1126840279
0,Twitter Web Client,Y? Y not? http://tinyurl.com/8lnrpx,,False,Sat Jan 17 20:58:16 +0000 2009,0,1126840293
0,Twitter Web Client,Crazy people http://tinyurl.com/9jvtxg,,False,Sat Jan 17 21:18:48 +0000 2009,0,1126874835
0,Twitter Web Client,An alternative economic strategy http://tinyurl.com/99bof4,,False,Sat Jan 17 21:18:48 +0000 2009,0,1126874844
0,Twitter Web Client,More on the bad bank http://tinyurl.com/9vcvd8,,False,Sun Jan 18 18:18:35 +0000 2009,0,1128570051
0,Twitter Web Client,Getting fiscal http://tinyurl.com/7r6l29,,False,Mon Jan 19 13:17:57 +0000 2009,0,1130371665
0,Twitter Web Client,Minds thinking alike http://tinyurl.com/72elee,,False,Mon Jan 19 13:17:58 +0000 2009,0,1130371676
0,Twitter Web Client,"Economists, ideology, and stimulus http://tinyurl.com/8jkvec",,False,Mon Jan 19 16:01:09 +0000 2009,0,1130702920
0,Twitter Web Client,Spreads http://tinyurl.com/8v3wff,,False,Mon Jan 19 17:20:59 +0000 2009,0,1130892215
0,Twitter Web Client,Shorter Wall Street Journal http://tinyurl.com/9uxfr7,,False,Mon Jan 19 21:22:41 +0000 2009,0,1131458363
0,Twitter Web Client,The pain in Spain … http://tinyurl.com/7lomzs,,False,Mon Jan 19 21:56:54 +0000 2009,0,1131537377
0,Twitter Web Client,We the people … http://tinyurl.com/963eow,,False,Wed Jan 21 00:01:03 +0000 2009,0,1134892807
0,Twitter Web Client,Shared responsibility http://tinyurl.com/7nsuam,,False,Wed Jan 21 14:39:18 +0000 2009,0,1136319071
0,Twitter Web Client,Give me some men who are half-hearted men … http://tinyurl.com/867pjn,,False,Wed Jan 21 14:39:18 +0000 2009,0,1136319098
0,Twitter Web Client,The vanishing muddle http://tinyurl.com/7oom38,,False,Wed Jan 21 16:41:07 +0000 2009,0,1136624684
0,Twitter Web Client,Sad if true http://tinyurl.com/cph2yv,,False,Thu Jan 22 14:22:33 +0000 2009,0,1139125367
0,Twitter Web Client,War and non-remembrance http://tinyurl.com/b2at22,,False,Thu Jan 22 14:22:33 +0000 2009,0,1139125384
0,Twitter Web Client,Invasion of the DC body-snatchers http://tinyurl.com/dkkaj6,,False,Fri Jan 23 01:42:32 +0000 2009,0,1140799384
0,Twitter Web Client,Spending in wartime http://tinyurl.com/cdl8w2,,False,Fri Jan 23 16:40:26 +0000 2009,0,1142349439
0,Twitter Web Client,Helpful travel tips http://tinyurl.com/dhn4n8,,False,Mon Jan 26 19:00:38 +0000 2009,0,1149835077
0,Twitter Web Client,What partisanship means http://tinyurl.com/bpyuf6,,False,Mon Jan 26 19:00:40 +0000 2009,0,1149835117
0,Twitter Web Client,What's in a name? http://tinyurl.com/ar9xgq,,False,Mon Jan 26 21:21:10 +0000 2009,0,1150206584
3,Twitter Web Client,A Dark Age of macroeconomics (wonkish) http://tinyurl.com/cn5cme,,False,Tue Jan 27 15:02:23 +0000 2009,1,1152218290
1,Twitter Web Client,How late is too late? http://tinyurl.com/afa9ft,,False,Tue Jan 27 17:42:56 +0000 2009,0,1152676421
0,Twitter Web Client,Madoff economics http://tinyurl.com/bg9ev7,,False,Tue Jan 27 19:02:36 +0000 2009,0,1152897115
0,Twitter Web Client,Memories of the Ford administration http://tinyurl.com/bdsk6a,,False,Tue Jan 27 19:43:09 +0000 2009,0,1153012254
0,Twitter Web Client,Proud of a new Gilded Age http://tinyurl.com/d7woxc,,False,Tue Jan 27 19:43:10 +0000 2009,0,1153012281
0,Twitter Web Client,Charles Stross seminar http://tinyurl.com/aqbnka,,False,Wed Jan 28 00:43:20 +0000 2009,0,1153808671
0,Twitter Web Client,Fiscal policy formalities (wonkish) http://tinyurl.com/cu7k4r,,False,Thu Jan 29 00:06:29 +0000 2009,0,1156970230
0,Twitter Web Client,Zero lower bound http://tinyurl.com/cxcpg3,,False,Thu Jan 29 00:45:25 +0000 2009,0,1157065160
0,Twitter Web Client,The Sorrow and the Pity (wonkish) http://tinyurl.com/cn4pjh,,False,Thu Jan 29 14:43:04 +0000 2009,0,1158574627
0,Twitter Web Client,Bad http://tinyurl.com/b4mwxv,,False,Thu Jan 29 14:43:04 +0000 2009,0,1158574649
0,Twitter Web Client,The Geithner put http://tinyurl.com/d9dl2a,,False,Fri Jan 30 19:41:39 +0000 2009,0,1162619390
0,Twitter Web Client,Damnification http://tinyurl.com/abmfph,,False,Fri Jan 30 20:22:36 +0000 2009,0,1162731629
0,Twitter Web Client,"Saving, investment, Keynes, evolution http://tinyurl.com/bfc6wo",,False,Fri Jan 30 22:23:37 +0000 2009,0,1163055238
0,Twitter Web Client,Another temporary misunderstanding http://tinyurl.com/czjmzb,,False,Sun Feb 01 00:00:59 +0000 2009,0,1165659276
0,Twitter Web Client,Read before linking (wonkish) http://tinyurl.com/bskrkq,,False,Sun Feb 01 18:26:36 +0000 2009,0,1167362660
0,Twitter Web Client,Breathtaking and staggering http://tinyurl.com/dlctqv,,False,Sun Feb 01 19:47:23 +0000 2009,0,1167536497
0,Twitter Web Client,Protectionism and stimulus (wonkish) http://tinyurl.com/ahspz2,,False,Sun Feb 01 21:56:08 +0000 2009,0,1167823077
0,Twitter Web Client,Disappearing dark matter http://tinyurl.com/c7sc36,,False,Sun Feb 01 22:49:50 +0000 2009,0,1167946247
0,Twitter Web Client,I do not think that word … http://tinyurl.com/ddqzr3,,False,Mon Feb 02 14:00:20 +0000 2009,0,1169809076
1,Twitter Web Client,Stimulus/bailout confusion http://tinyurl.com/at3vl6,,False,Mon Feb 02 14:41:45 +0000 2009,0,1169912468
2,Twitter Web Client,Depressing economics http://tinyurl.com/dd7nby,,False,Mon Feb 02 14:41:45 +0000 2009,0,1169912487
0,Twitter Web Client,More on protectionism (wonkish) http://tinyurl.com/as7j5v,,False,Mon Feb 02 17:20:14 +0000 2009,0,1170359722
0,Twitter Web Client,Housekeeping note http://tinyurl.com/bjwzqq,,False,Mon Feb 02 17:20:14 +0000 2009,0,1170359738
0,Twitter Web Client,Social Security hysteria lives http://tinyurl.com/cqpjd5,,False,Mon Feb 02 17:20:15 +0000 2009,0,1170359766
0,Twitter Web Client,Lemon credit http://tinyurl.com/bsqz98,,False,Mon Feb 02 18:20:25 +0000 2009,0,1170528207
0,Twitter Web Client,Paradox of thrift http://tinyurl.com/brqk79,,False,Tue Feb 03 16:24:51 +0000 2009,0,1173339745
0,Twitter Web Client,Bipartisan bromides http://tinyurl.com/b64trn,,False,Tue Feb 03 17:05:04 +0000 2009,0,1173466719
0,Twitter Web Client,Shock and oy http://tinyurl.com/c9bwjh,,False,Wed Feb 04 19:03:45 +0000 2009,0,1177209562
0,Twitter Web Client,About that deflation risk http://tinyurl.com/aj6d3h,,False,Wed Feb 04 22:20:59 +0000 2009,0,1177800676
0,Twitter Web Client,Sixteen years http://tinyurl.com/cwxykj,,False,Fri Feb 06 17:58:36 +0000 2009,0,1183915565
0,Twitter Web Client,Appeasing the centrists http://tinyurl.com/buayr5,,False,Fri Feb 06 18:42:30 +0000 2009,0,1184054530
0,Twitter Web Client,When you're wounded and left on Afghanistan's plains http://tinyurl.com/adsn28,,False,Fri Feb 06 18:42:30 +0000 2009,0,1184054549
0,Twitter Web Client,What all but 5 Republicans support http://tinyurl.com/aaawz4,,False,Fri Feb 06 18:42:31 +0000 2009,0,1184054573
0,Twitter Web Client,What the centrists have wrought http://tinyurl.com/b6ajlh,,False,Sat Feb 07 22:47:37 +0000 2009,0,1187447474
0,Twitter Web Client,Happy Stan http://tinyurl.com/c28yn6,,False,Sun Feb 08 23:44:00 +0000 2009,0,1190119335
1,Twitter Web Client,"Wingnuts, wingnuts everywhere http://tinyurl.com/amxdw7",,False,Sun Feb 08 23:44:00 +0000 2009,0,1190119353
0,Twitter Web Client,Fat and muscle http://tinyurl.com/b3n4fs,,False,Mon Feb 09 20:18:47 +0000 2009,0,1193035063
0,Twitter Web Client,A mighty wind http://tinyurl.com/cmd7m8,,False,Mon Feb 09 20:38:19 +0000 2009,0,1193098479
0,Twitter Web Client,Adjustments downward http://tinyurl.com/bvhdue,,False,Mon Feb 09 20:38:20 +0000 2009,0,1193098496
0,Twitter Web Client,New Jersey. You got a problem with that? http://tinyurl.com/dmy8rd,,False,Tue Feb 10 12:03:10 +0000 2009,0,1195199988
0,Twitter Web Client,"The destructive center, quantified http://tinyurl.com/aj7eoa",,False,Tue Feb 10 12:03:10 +0000 2009,0,1195200002
0,Twitter Web Client,The crazy 36 http://tinyurl.com/av4hqs,,False,Tue Feb 10 14:01:01 +0000 2009,0,1195459918
0,Twitter Web Client,What happened to Clive Crook? http://tinyurl.com/bm9j7g,,False,Tue Feb 10 14:01:01 +0000 2009,0,1195459947
0,Twitter Web Client,Ignorance is bliss http://tinyurl.com/bjfrsg,,False,Tue Feb 10 16:59:37 +0000 2009,0,1196028467
0,Twitter Web Client,Acronyms http://tinyurl.com/b4x7ff,,False,Tue Feb 10 16:59:38 +0000 2009,0,1196028488
0,Twitter Web Client,Nouriel Roubini and Nassim Taleb on CNBC http://tinyurl.com/apgkkp,,False,Tue Feb 10 19:00:07 +0000 2009,0,1196421635
0,Twitter Web Client,"The Rorschach plan (wonkish, or at least hard to read) http://tinyurl.com/af8zp8",,False,Tue Feb 10 19:00:08 +0000 2009,0,1196421662
0,Twitter Web Client,Problems with securitization http://tinyurl.com/cb8849,,False,Tue Feb 10 23:42:11 +0000 2009,0,1197320419
0,Twitter Web Client,"Deflation risks, again http://tinyurl.com/dkqndl",,False,Wed Feb 11 15:22:45 +0000 2009,0,1199233379
0,Twitter Web Client,Obama on nationalization http://tinyurl.com/cetsna,,False,Wed Feb 11 15:22:46 +0000 2009,0,1199233394
0,Twitter Web Client,The return of shrill http://tinyurl.com/dl89s5,,False,Wed Feb 11 15:22:46 +0000 2009,0,1199233419
0,Twitter Web Client,Talk like a pirate http://tinyurl.com/d5hgyw,,False,Thu Feb 12 01:42:53 +0000 2009,0,1201174611
0,Twitter Web Client,Ownership society watch http://tinyurl.com/cm7v6u,,False,Fri Feb 13 13:59:18 +0000 2009,0,1206373562
0,Twitter Web Client,The kid stays in the picture http://tinyurl.com/aoj3so,,False,Fri Feb 13 14:22:09 +0000 2009,0,1206439613
0,Twitter Web Client,"Use, delay, and obsolescence http://tinyurl.com/bocq6t",,False,Fri Feb 13 22:24:11 +0000 2009,0,1208053317
0,Twitter Web Client,Stressed for success http://tinyurl.com/b7fopq,,False,Sat Feb 14 21:22:28 +0000 2009,0,1210718058
0,Twitter Web Client,Debt in wartime http://tinyurl.com/cau2tp,,False,Sun Feb 15 16:09:51 +0000 2009,0,1212570904
0,Twitter Web Client,Output gaps and inflation (ultra-wonkish) http://tinyurl.com/bfd7s2,,False,Mon Feb 16 14:22:01 +0000 2009,0,1215358121
0,Twitter Web Client,Household balance sheets http://tinyurl.com/brpo5g,,False,Mon Feb 16 14:22:02 +0000 2009,0,1215358157
0,Twitter Web Client,Slumps and spontaneous remission (wonkish) http://tinyurl.com/b8kmxf,,False,Tue Feb 17 14:00:48 +0000 2009,0,1218922071
1,Twitter Web Client,Big time! http://tinyurl.com/dxem8j,,False,Tue Feb 17 16:00:55 +0000 2009,0,1219313111
0,Twitter Web Client,1400 page documents http://tinyurl.com/dmbcsm,,False,Tue Feb 17 18:02:11 +0000 2009,0,1219734998
0,Twitter Web Client,Apocalypse now http://tinyurl.com/dhugfh,,False,Tue Feb 17 18:02:21 +0000 2009,0,1219735541
